committer_contributor_id,git_log_id,committer_dt,file_name_id,file_name,add_count,del_count
15,97,2012-04-25 11:20:13,138,java/testing/org/apache/derbyTesting/functionTests/tests/lang/AlterTableTest.java,63,119
15,98,2012-04-25 11:19:47,181,java/testing/org/apache/derbyTesting/functionTests/tests/lang/CheckConstraintTest.java,40,66
15,99,2012-04-25 11:19:19,182,java/testing/org/apache/derbyTesting/functionTests/tests/lang/simpleThread.java,14,10
15,100,2012-04-25 11:18:51,183,java/testing/org/apache/derbyTesting/junit/BaseJDBCTestSetup.java,9,1
15,100,2012-04-25 11:18:51,117,java/testing/org/apache/derbyTesting/junit/DatabasePropertyTestSetup.java,5,1
15,100,2012-04-25 11:18:51,184,java/testing/org/apache/derbyTesting/junit/TestConfiguration.java,4,10
15,101,2012-04-25 11:18:24,185,java/testing/org/apache/derbyTesting/functionTests/tests/lang/CoalesceTest.java,61,198
15,102,2012-04-25 11:11:34,186,java/testing/org/apache/derbyTesting/functionTests/tests/lang/TableFunctionTest.java,2,0
15,103,2012-04-25 06:15:06,187,java/testing/org/apache/derbyTesting/functionTests/tests/lang/ResultSetsFromPreparedStatementTest.java,1,0
15,104,2012-04-25 06:00:14,188,java/testing/org/apache/derbyTesting/functionTests/tests/lang/BigDataTest.java,2,1
15,105,2012-04-25 05:58:19,189,java/testing/org/apache/derbyTesting/functionTests/tests/lang/NullsTest.java,0,4
17,106,2012-04-24 23:46:16,174,java/testing/org/apache/derbyTesting/functionTests/tests/store/UpdateLocksTest.java,14,0
15,107,2012-04-24 12:52:26,190,java/testing/org/apache/derbyTesting/functionTests/tests/lang/CharUTF8Test.java,5,5
15,108,2012-04-24 10:47:02,191,java/testing/org/apache/derbyTesting/functionTests/tests/lang/CreateTableFromQueryTest.java,13,27
31,109,2012-04-23 18:22:25,72,java/engine/org/apache/derby/iapi/sql/dictionary/ConglomerateDescriptor.java,3,3
31,109,2012-04-23 18:22:25,17,java/testing/org/apache/derbyTesting/functionTests/tests/lang/UpdateStatisticsTest.java,117,0
33,110,2012-04-23 11:20:29,171,java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/LobRsGetterTest.java,431,0
15,111,2012-04-23 09:53:03,173,java/testing/org/apache/derbyTesting/functionTests/tests/lang/UpdatableResultSetTest.java,9,12
